5:55:10	6	1	22.0	10.6982	99.5172
5:56:15	6	1	22.0	10.6982	99.5172
5:57:20	6	1	22.0	10.6982	99.5172
5:58:25	6	1	22.0	10.6982	99.5172
5:59:30	6	1	22.0	10.6982	99.5172
6:3:20	6	1	22.0	10.6982	99.5172
6:4:30	6	1	22.0	10.6982	99.5172
6:5:35	6	1	22.0	10.6982	99.5172
6:6:40	6	1	22.0	10.6982	99.5172
6:7:45	6	1	22.0	10.6982	99.5172
6:8:50	6	1	22.0	10.6982	99.5172
6:9:55	6	1	22.0	10.6982	99.5172
6:11:0	6	1	22.0	10.6982	99.5172
6:12:5	6	1	22.0	10.6982	99.5172
6:13:10	6	1	22.0	10.6982	99.5172
6:14:15	6	1	22.0	10.7303	99.5172
6:15:20	6	1	22.0	10.7303	99.5172
6:16:25	6	1	22.0	10.7303	99.5172
6:17:30	6	1	22.0	10.7303	99.5172
6:18:35	6	1	22.0	10.8185	99.5172
6:19:40	6	1	22.0	10.8185	99.5172
6:20:45	6	1	22.0	10.8185	99.5172
6:21:50	6	1	22.0	10.8185	99.5172
6:22:55	6	1	22.0	10.8185	99.5172
6:24:0	6	1	22.0	10.9056	99.5172
6:25:5	6	1	22.0	10.9056	99.5172
6:26:10	6	1	22.0	10.9056	99.5172
6:27:15	6	1	22.0	10.9056	99.5172
6:28:25	6	1	22.0	10.9056	99.5172
6:29:30	6	1	22.0	10.9056	99.5172
6:30:35	6	1	22.0	10.9056	99.5172
6:31:40	6	1	22.0	10.9056	99.5172
6:32:45	6	1	22.0	10.9056	99.5172
6:33:50	6	1	22.0	10.9056	99.5172
6:34:55	6	1	22.0	10.9056	99.5172
6:36:0	6	1	22.0	11.0136	99.5172
6:37:5	6	1	22.0	11.0136	99.5172
6:38:10	6	1	22.0	11.0136	99.5172
6:39:15	6	1	22.0	11.0136	99.5172
6:40:20	6	1	22.0	11.0136	99.5172
6:41:25	6	1	22.0	11.1052	99.5172
6:42:30	6	1	22.0	11.1052	99.5172
6:43:35	6	1	22.0	11.1052	99.5172
6:44:40	6	1	22.0	11.1052	99.5172
6:45:45	6	1	22.0	11.1052	99.5172
6:46:50	6	1	22.0	11.1052	99.5172
6:47:55	6	1	22.0	11.1052	99.5172
6:49:0	6	1	22.0	11.1052	99.5172
6:50:5	6	1	22.0	11.1052	99.5172
6:51:10	6	1	22.0	11.2189	99.5172
6:52:20	6	1	22.0	11.2189	99.5172
6:53:25	6	1	22.0	11.2189	99.5172
6:54:30	6	1	22.0	11.2189	99.5172
6:55:35	6	1	22.0	11.2189	99.5172
6:56:40	6	1	22.0	11.2189	99.5172
6:57:45	6	1	22.0	11.2189	99.5172
6:58:50	6	1	22.0	11.2189	99.5172
6:59:55	6	1	22.0	11.3017	99.5172
7:1:0	6	1	22.0	11.3017	99.5172
7:2:5	6	1	22.0	11.3017	99.5172
7:3:10	6	1	22.0	11.3017	99.5172
7:4:15	6	1	22.0	11.3017	99.5172
7:5:20	6	1	22.0	11.3017	99.5172
7:6:25	6	1	22.0	11.406	99.5172
7:7:30	6	1	22.0	11.406	99.5172
7:8:35	6	1	22.0	11.406	99.5172
7:9:40	6	1	22.0	11.406	99.5172
7:10:45	6	1	22.0	11.406	99.5172
7:11:50	6	1	22.0	11.5016	99.5172
7:12:55	6	1	22.0	11.5016	99.5172
7:14:0	6	1	22.0	11.5016	99.5172
7:15:10	6	1	22.0	11.5016	99.5172
7:16:15	6	1	22.0	11.5016	99.5172
7:17:20	6	1	22.0	11.5016	99.5172
7:18:25	6	1	22.0	11.6068	99.5172
7:19:30	6	1	22.0	11.6068	99.5172
7:20:35	6	1	22.0	11.6068	99.5172
7:21:40	6	1	22.0	11.6068	99.5172
7:22:45	6	1	22.0	11.6068	99.5172
7:23:50	6	1	22.0	11.6068	99.5172
7:24:55	6	1	22.0	11.6068	99.5172
7:26:0	6	1	22.0	11.6068	99.5172
7:27:5	6	1	22.0	11.6068	99.5172
7:28:10	6	1	22.0	11.6068	99.5172
7:29:15	6	1	22.0	11.7049	99.5172
7:30:20	6	1	22.0	11.7049	99.5172
7:31:25	6	1	22.0	11.7049	99.5172
7:32:30	6	1	22.0	11.7049	99.5172
7:33:35	6	1	22.0	11.7049	99.5172
7:34:40	6	1	22.0	11.7049	99.5172
7:35:45	6	1	22.0	11.8241	99.5172
7:36:50	6	1	22.0	11.8241	99.5172
7:37:55	6	1	22.0	11.8241	99.5172
7:39:5	6	1	22.0	11.8241	99.5172
7:40:10	6	1	22.0	11.8241	99.5172
7:41:15	6	1	22.0	11.8241	99.5172
7:42:20	6	1	22.0	11.9036	99.5172
7:43:25	6	1	22.0	11.9036	99.5172
7:44:30	6	1	22.0	11.9036	99.5172
7:45:35	6	1	22.0	11.9036	99.5172
7:46:40	6	1	22.0	11.9036	99.5172
7:47:45	6	1	22.0	11.9036	99.5172
7:48:50	6	1	22.0	11.9036	99.5172
7:49:55	6	1	22.0	11.9036	99.5172
7:51:0	6	1	22.0	12.0012	99.5172
7:52:5	6	1	22.0	12.0012	99.5172
7:53:10	6	1	22.0	12.0012	99.5172
7:54:15	6	1	22.0	12.0012	99.5172
7:55:20	6	1	22.0	12.0012	99.5172
7:56:25	6	1	22.0	12.1087	99.5172
7:57:30	6	1	22.0	12.1087	99.5172
7:58:35	6	1	22.0	12.1087	99.5172
7:59:40	6	1	22.0	12.1087	99.5172
8:0:45	6	1	22.0	12.1087	99.5172
8:1:50	6	1	22.0	12.1087	99.5172
8:2:55	6	1	22.0	12.1087	99.5172
8:4:0	6	1	22.0	12.2064	99.5172
8:5:5	6	1	22.0	12.2064	99.5172
8:6:10	6	1	22.0	12.2064	99.5172
8:7:15	6	1	22.0	12.2064	99.5172
8:8:25	6	1	22.0	12.2064	99.5172
8:9:25	6	1	22.0	12.2064	99.5172
8:10:35	6	1	22.0	12.2064	99.5172
8:11:40	6	1	22.0	12.2064	99.5172
8:12:45	6	1	22.0	12.2064	99.5172
8:13:50	6	1	22.0	12.2064	99.5172
8:14:55	6	1	22.0	12.2064	99.5172
8:16:0	6	1	22.0	12.306	99.5172
8:17:5	6	1	22.0	12.306	99.5172
8:18:10	6	1	22.0	12.306	99.5172
8:19:15	6	1	22.0	12.306	99.5172
8:20:20	6	1	22.0	12.306	99.5172
8:21:25	6	1	22.0	12.306	99.5172
8:22:30	6	1	22.0	12.306	99.5172
8:23:35	6	1	22.0	12.4025	99.5172
8:24:40	6	1	22.0	12.4025	99.5172
8:25:45	6	1	22.0	12.4025	99.5172
8:26:50	6	1	22.0	12.4025	99.5172
8:27:55	6	1	22.0	12.4025	99.5172
8:29:0	6	1	22.0	12.4025	99.5172
8:30:5	6	1	22.0	12.4025	99.5172
8:31:10	6	1	22.0	12.4025	99.5172
8:32:15	6	1	22.0	12.4025	99.5172
8:33:20	6	1	22.0	12.4025	99.5172
8:34:25	6	1	22.0	12.4025	99.5172
8:35:35	6	1	22.0	12.4025	99.5172
8:36:40	6	1	22.0	12.5029	99.5172
8:37:45	6	1	22.0	12.5029	99.5172
8:38:50	6	1	22.0	12.5029	99.5172
8:39:55	6	1	22.0	12.5029	99.5172
8:41:0	6	1	22.0	12.5029	99.5172
8:42:5	6	1	22.0	12.5029	99.5172
8:43:10	6	1	22.0	12.5029	99.5172
8:44:15	6	1	22.0	12.5029	99.5172
8:45:20	6	1	22.0	12.5029	99.5172
8:46:25	6	1	22.0	12.5029	99.5172
8:47:30	6	1	22.0	12.5029	99.5172
8:48:35	6	1	22.0	12.5029	99.5172
8:49:40	6	1	22.0	12.5029	99.5172
8:50:45	6	1	22.0	12.6102	99.5172
8:51:50	6	1	22.0	12.6102	99.5172
8:52:55	6	1	22.0	12.6102	99.5172
8:54:0	6	1	22.0	12.6102	99.5172
8:55:5	6	1	22.0	12.6102	99.5172
8:56:10	6	1	22.0	12.6102	99.5172
8:57:15	6	1	22.0	12.6102	99.5172
8:58:20	6	1	22.0	12.6102	99.5172
8:59:30	6	1	22.0	12.6102	99.5172
9:0:35	6	1	22.0	12.6102	99.5172
9:1:40	6	1	22.0	12.6102	99.5172
9:2:45	6	1	22.0	12.6102	99.5172
9:3:50	6	1	22.0	12.6102	99.5172
9:4:55	6	1	22.0	12.6102	99.5172
9:6:0	6	1	22.0	12.6102	99.5172
